,Nome da Música,ID do Artista,Letra Tratada,Raiva,Medo,Alegria,Tristeza,Surpresa,Gênero,Valor
252746,Eu Quero Ir Também,/igreja-crista-maranata/,senhor val voltar levar pra gloria Deus ansioso querer subir esperar vira buscar refrao em o querer tambem morar senhor jesus em o eternidade aler em o jesus sentir vira salvador subir chegar mundo passar preparate irmao jesus voltar tambem morar senhor jesus entregate Deus ira levar pra gloria aler pra gloria aler,0.1799475518055256,0.1720254151150582,0.0971753147896375,0.2018728175171416,0.0114187153521923,rock,1
252747,Eu Quero Sentir,/igreja-crista-maranata/,querer sentir amor Deus agir vida vir pra Arrenpedi perdoa so a o feliz lembro ouvir voz ouvir voz falar a o coracao por o taoer forte taoer forte maravilhoso dia conhecer esquecer coro voltar pra ti pai pro braco coracao carente ferir reconhecor ti instrumento repetir estrofe cantar coro,0.1280263761291278,0.1081880873534827,0.3368007475510237,0.2087946725077923,0.0150899854488668,rock,1
252748,Eu Sirvo Um Deus,/igreja-crista-maranata/,sirvor de eu sirvor deus taoer pra sirvor deus enfim sirvor Deus a o sirvor Deus a o cer levar oh aleluia servimos deus vivo livra de o perigo cantar oh aleluia servimos deus vivo deus amigo deus nao ha sirvor Deus abrir mar vermelho sirvor deus amar mundo inteiro sirvor deus enviar jesus sirvor deus graca luz,0.187945301411673,0.1680617921520022,0.0811117044650016,0.2260298497276375,0.0080930372350847,rock,1
252749,Eu Também Quero Ver,/igreja-crista-maranata/,estevao avistar ceu abrir filho de o Deus pai coral angelical cantar a o rei de o rei salmodiar a o de eu tambem querer gloria de o senhor preparar santo morar tambem querer tambem querer tambem querer gloria de o senhor joao tambem olhar ceu abrir gloria de o senhor manifestar cidade real rio cristal jamais beleza tambem querer gloria de o senhor preparar santo morar tambem querer tambem querer tambem querer gloria de o senhor elia contemplar em o firmamento carro fogo brilhar a o vento cer homem Deus subir romper nuvem celestial tambem querer gloria de o senhor preparar santo morar tambem querer tambem querer tambem querer gloria de o senhor tambem querer,0.1890520397690122,0.1799544109497218,0.0678859394975004,0.1948823564569461,0.0109277132432906,rock,1
252750,Eu Verei a Árvore da Vida,/igreja-crista-maranata/,verar arvore de o vida verar lir pai verar pedra precioso verar belo mansoe verar Milhoes anjo cantar verar amado jesus verar lir coro celestial louvar rei jesus bis louvor verar lir coro celestial louvar rei jesus,0.1869314508512612,0.1780249924631788,0.0801733308471737,0.1935349135601423,0.0079720226349308,rock,1
252751,Eu Vou Louvar Teu Nome,/igreja-crista-maranata/,cantar em o gloria em o gloria de o senhor labio vao louvalo amor contar prometer bencao conceder coro louvar nome pra clameir deus ouvir trouxeme salvacao louvar nome pra louvar nome amor varoes anjo guardar filho de o senhor ouvido ouvir clamor irma a o perigo nao ha temer em o gloria de o senhor viver mundo reconhecar gloria de o senhor aprenda amor proprio filho vir salvar hoje intercedir junto a o pai cantar coro varoe arranjo repetir louvar nome amor x,0.1574476129375394,0.1285185928922145,0.1162099118810144,0.3458182658418078,0.0116513645043595,rock,1
252752,Exaltai Ao Senhor,/igreja-crista-maranata/,exaltai a o senhor formar cer terra adorair a o senhor excelso criador gloria forca honra louvor a o deus adorair a o senhor eterno criador instrumento repetir louvor adorair a o senhor eterno criador,0.1943802565569054,0.159859658544883,0.0934137848671524,0.2249952691257925,0.0118312570266424,rock,1
252753,Faz Me Ouvir,/igreja-crista-maranata/,ouvir voz glorioso oh caro esposo salvador igreja dileto esposo sinto ti inefavel amor oh caro salvador voz amor guia cer glorioso lar por o palavra vir consolar oh caro esposo eterno esposo levame avante amor vejo em o cer glorioso em este mundo condutor peregrinar mui fraco pequeno resplandecer tuar luz em o travessia de o vida terreno vir protegerme caro jesus,0.1913478163536634,0.1801085203536784,0.0452959981630553,0.2217000352742611,0.0036535018298307,rock,1
252754,Faz-me Ouvir Tua Voz,/igreja-crista-maranata/,contar ti pequei senhor ti apagar pecado purificame quere coracao sincero coracao puro apagar pecdo alvo neve fazme ouvir outro voz sentir outro tocar nao olhe pecado dame coracao dame novamente alegria de o salvacao,0.2101644217502322,0.1397808857029303,0.0963379186578091,0.2735365358414126,0.0090028884587807,rock,1
252755,Feito de Amor,/igreja-crista-maranata/,pra dividir bencao nao igual coracoe em o amor deus em o dia junto riso sonho construir em o senhor ouvir coracoe bater doce som junto lar amor familia cristar lar tristeza vir tambem suportar amor Deus de o forca pra vencer dia junto riso sonho construir em o senhor palavra doce sincera dia cultivar junto lar amor lar em o senhor lar amor lar servir a o senhor lar amor dia junto riso sonho construir lar amor em o senhor construir em o senhor,0.134378300933167,0.1152616700390353,0.1680096276104448,0.3498810396529729,0.0106268021627327,rock,1
252756,Fica Senhor,/igreja-crista-maranata/,ficar senhor hoje descobrir viver feliz cristo entreguei vida esperei solucao de o problema resposta cristo achar hoje viver paz encontrar fardo tao pesar em o deixeir tomar Cruz dissemer filho aliviarar coro ficar senhor coracao morar senhor coracao instrumento repetir estrofe cantar coro x,0.1889814462629144,0.1682327936287036,0.0704356007045134,0.2310836616088632,0.0084000456845386,rock,1
252757,Fico A Pensar,/igreja-crista-maranata/,fico pensar em este mundo mau nao faco senhor ja libertar gloria Deus coro maranatar maranata vir jesus x vida em o senhor gloria deus destra de o pai interceder em o coro,0.3139677318744358,0.1192380512133239,0.1788097880780694,0.1911727241589684,0.0337464011972769,rock,1
252758,Filho Sou Teu Abrigo,/igreja-crista-maranata/,filho abrigo abrigo vir filho descanco Filho abrigo abrigo vir filho descanco amo querer ajudar ajudar vir filho braco abrigar abrigo seguro descanco refugio vida repetir louvor mulher q cantar,0.1820829928503369,0.1738293068949131,0.0547029564622786,0.2442716959514651,0.0051952058856838,rock,1
252759,Firmes Nas Promessas,/igreja-crista-maranata/,firme em o promessa de o salvador cantarar louvor a o criador fico em o despensacao de o amor firme em o promessa jesus firme firme firme em o promessa jesus cristo firme firme firme em o promessa jesus firme em o promessa nao falhar tempestade vir assolar por o verbo vivo batalhar firme em o promessa jesus firme em o promessa vejo purificacao em o sangue pleno liberdade jesus firme em o promessa jesus firme em o promessa de o senhor jesus amor ligar Cruz dia alegromer em o luz firme em o promessa jesus,0.1775219369214024,0.1583626653067766,0.1190236082766202,0.2231558538391251,0.0104443462332709,rock,1
252760,Fogo Renovador,/igreja-crista-maranata/,fogo renovador fogo em o aquecera chama imortal passar ira purificar ouro refinar em o calor abrasador graca carater coro renovador fogo atuarar limpar coracoe darer gloria deus refinar transformar viver implorar ira puro tornar de o verdade cristo ensinar nao ha vil pecar jesus nao perdoar aceitarr sangue em o trara salvacao forte a o fraco alma suster amem,0.1892920055193822,0.1707338546053505,0.0700876435730604,0.2249093320220704,0.0072882667591328,rock,1
252761,Glória E Aleluia,/igreja-crista-maranata/,gloria aleluia em o senhor servo bendito santo nome varoes graco louvor render senhor serva exaltar salvacao varoes senhor rocha forca alto refugio clamarei salvara vitoria glorio aleluia em o senhor servo bendito santo nome varoes graco louvor render senhor serva exaltar salvacao varoes senhor rocha forca alto refugio clamarei salvara vitoria glorio aleluia em o senhor servo bendito santo nome varoes graco louvor render senhor serva exaltar salvacao varoes exaltar salvacao,0.1920219016261395,0.0968883846886454,0.3157043652608989,0.1922436360269779,0.018231763737276,rock,1
252762,Grande Senhor,/igreja-crista-maranata/,senhor maravilhoso es certo vida entrego pai pra possas moldarme mao chama presenca enviar pai santo espirito ensin senhor servir adorar coro ouco tuar voz chamar preparame pai vaso santo eis usame pra servir querer vaso mao so ti servir renova aliancar querer vaso mao chama chama presenca enviar pai santo espirito ensinar jesus servir adorar coro ouco tuar voz chamar preparame pai vaso santo eis usame pra servir querer vaso mao so ti servir renova aliancar querer vaso mao deus Deus renova alianca Wig,0.1917573837563392,0.1858016449550631,0.0526012855116275,0.1937626962462669,0.0062889677938072,rock,1
252763,"Gratos Estamos, Senhor",/igreja-crista-maranata/,grato senhor grato senhor por o bencao receber por o bencao receber quanta lagrima senhor ja rolar enxugar quanta lutar travar senhor vitoria grato senhor grato senhor por o bencao receber por o bencao receber quanta lagrima senhor ja rolar enxugar quanta lutar travar senhor vitoria vitoria vitoria,0.9655189554410752,0.0057554813334716,0.0064366890583184,0.0100782173918556,0.0015157405578063,rock,1
252764,Há Uma Igreja (crianças 2009),/igreja-crista-maranata/,ha igreja aguardar senhor confiar em o amor jesus demonstrar vida preco pagar coro vir senhor tuar igreja esperar vir senhor tuar igreja esperar aguardar promessa vir senhor tuar igreja esperar cristo em o nuvem voltar a o cer igreja levar alegr entao sentiremo pra estarer,0.1894374160387084,0.1820046305423601,0.059230532729998,0.1983929103793338,0.0096453553996979,rock,1
252765,Há Vitória Para Mim,/igreja-crista-maranata/,ha vitoriar ha vitoriar por o sangue de o cordeiro ha vitoriar vencer vencer vencer vencer por o sangue de o cordeiro vencer,0.1830175949144174,0.1638482017151544,0.1283713309094307,0.1851784977479834,0.0157648457679895,rock,1
252766,Hoje Eu Não Quero Pedir,/igreja-crista-maranata/,hoje nao querer pedir ti so querer louvar senhor fizestir alegre noite ja acabar foise dor alegria voltar louvor palavra fiel crer alegre hoje nao querer pedir ti so querer louvar senhor fizestir alegre noite ja acabar foise dor alegria voltar louvor palavra fiel crer alegre,0.1960407474543896,0.110618064412847,0.3083406407386062,0.1698502943618219,0.0268434548052026,rock,1
252767,Igreja Poderosa,/igreja-crista-maranata/,igreja poderoso igreja clama deus responder em o hora enfrentar luta igreja sair vitorioso oracao subir a o pai preciosa coro x em o igreja glorifico alegrar busco chorar deus consola igreja igreja fogo descer enfermidade desaparecer deus operar em o igreja igreja poderoso cumprir sinal cristo realizar ha milhar ano atra operar em o passado hoje crer seguir sinal igreja,0.1909560166997833,0.1831702355877494,0.045474430778995,0.210522644501179,0.006526910641696,rock,1
252768,"Igreja, Corpo de Cristo",/igreja-crista-maranata/,igreja glorioso igreja corpo cristo comprar sangue ti pertencer jesus ja salvar igreja glorioso noiva de o senhor jesus vir buscalar senhor querer subir tambem vir depressa jesus esperar amor vir vir depressa vir igreja glorioso noiva de o senhor jesus vir buscalar senhor jesus vir buscalo gloria vir senhor jesus,0.1784590254304925,0.164880958595313,0.1271086041815576,0.1929366796743122,0.0123042308259753,rock,1
252769,Instrumento em Tuas Mãos,/igreja-crista-maranata/,instrumento mao querer pra louvor vaso honra bencao senhor longo vida so tera sentido pecar instrumento mao vaso ti fragil barro mao moldar revestir de o ouro precioso instrumento senhor separar ti pra servir conforme aprouver louvor agua de o palavra mente vir limpar purifico vida sangue jesus oleo de o espirito revestir pra vaso honra glorir mao jesus vaso ti fragil barro mao moldar revestir de o ouro precioso instrumento senhor separar ti pra servir conforme aprouver louvor,0.1851956936297934,0.1658402959001249,0.1150661762803789,0.195544750313274,0.0104269777657462,rock,1
252770,"Já Sei, Senhor",/igreja-crista-maranata/,ja senhor entrar em o atrio oh pai pecar separar de o sacrificio vivo jesus acesso sentir presenca refrao louvar louvar adorar adorar entronizar oh senhor ja senhor entrar,0.2025619271094906,0.1919234661560038,0.0196830400964242,0.1978627833101193,0.0061118751182219,rock,1
252771,Jerusalém Eterna,/igreja-crista-maranata/,jerusalem eterno vira descer noiva ataviar marido jerusalar cidade anseier andar tuo rua saldar remido adorar rei andar tuo rua saldar remido adorar rei jerusalem eterno esposo de o cordeiro ti habitar deus homem nacoes virao adorarte entrarao em o gloria a o filho davi a o principe de o paz rei jerusalem a o filho davi a o principe de o paz rei jerusalem jerusalem,0.1993478338932616,0.1925027969351503,0.0216527202865106,0.1974443997474733,0.0059712563524952,rock,1
252772,Jesus Deixou A Sua Glória,/igreja-crista-maranata/,jesus deixar gloria vir a o mundo homem pra salvar viver conhecer dor sofrer vencer pra salvar pra mostrar criador unico deus amar desejar restaurar perdao aler de o ceu nenhum monte tao alto nenhum vale tao profur amor de o deus refrao tao alto tao alto fundo profundo mundo pequeno caber la de o coracao entregar a o salvador voce tambem amigo precisar abrir coracao conhecer amor deus entregar jesus refrao x,0.1773452360182998,0.1599970991490407,0.0731132670771328,0.26738788759103,0.0080354895326307,rock,1
252773,Jesus em Breve,/igreja-crista-maranata/,jesus de o cer vira afirmar nao tardara alegr glorir pra serar jesus regressar morto ressurgirao velho amigo encontrarao junto Unidos a o cer irao trombeta ecoar melevarvai levarvai levar vaime levar jesus nao tardar nao tardar vir pronto subir ansioso esperar chamar trombeta ecoar subireieu subireieu subireieu subireicom jesus,0.1586026224889789,0.1551266667433081,0.2131491601467129,0.1721831608796488,0.0153930715750902,rock,1
252774,Jesus Em Meu Viver,/igreja-crista-maranata/,jesus viver andar em o mundo viver sozinho andar em o mundo nao carinho encontrar jesus vida mudar encontrar jesus achar amor coro jesus viver jesus jesus jesus jesus hoje seguro amigo hoje seguro cristo esperanca morar em o cer habitar jesus jesus jesus,0.0772348566912111,0.0516740557737647,0.1069668889977035,0.67710372749716,0.0110824650037099,rock,1
252775,Jesus Falou Que O Céu É Pra Mim,/igreja-crista-maranata/,jesus falar cer pra cer pra cer pra jesus falar cer pra cer pra voce querer cer tambem precisar aceitar jesus coracao transformar cer la voce morar fiel jesus querer jesus querer jesus querer cer pra cer pra pra gloria,0.1963420805579514,0.1875867398222908,0.0317716755671423,0.2052030115621162,0.0053190187609287,rock,1
252776,Jesus Glorificado,/igreja-crista-maranata/,jesus glorificadode senhor vestir veste talar sacerdote salvador cingir cinta ouro autoridade olho chamar fogo ve coro querer adoraraquele ressuscitar vir vir buscar vir jesus senhor cabeca cabelo alvar la sao branco pensamento sao puro sao santo pes bronze polir apressar juizo voz aguo servo dao ouvir em o destra estrela anjo de o senhor em o boca espar afiar palavra a o pecador rosto brilha sol esplendor jesus revelar Deus senhor coro em o vemver buscar vir jesus senhor,0.1907170456834134,0.1780734479543751,0.0692292742896822,0.1986962141236286,0.0105969250435008,rock,1
252777,Jesus Meu Amigo,/igreja-crista-maranata/,jesus amigo jesus amigo morrer salvacao real vida mudar paz real amigo igual coro jesus senhor querer brilhar sol querer anunciar amor em o vida alguir amanhecer quisera explicar so palavra nao de o alto cer profundo mar bencao deus querer,0.0979834050871427,0.059204486524686,0.0955060767009852,0.6334904482122505,0.0084535702480932,rock,1
252778,Jesus Nos Prometeu,/igreja-crista-maranata/,jesus prometer vira buscar mundo passar findara coro toque de o trombeta ouvirer anjo de o senhor tocar em o nuvem celestial encontrar jesus gozo alegrio haverar noiva de o senhor arrebatar ira jesus estarar,0.1575720165739763,0.1436516694258897,0.239270341582596,0.1654246488353233,0.0133378137834367,rock,1
